"banner_image","fullname","images/0","images/1","images/2","images/3","in_reply_to/0","in_reply_to/1","in_reply_to/2","in_reply_to/3","language","likes","num_followers","num_following","query","quotes","replies","retweets","text","timestamp","total_likes","total_tweets","tweet_avatar","tweet_hashtags/0","tweet_hashtags/1","tweet_hashtags/2","tweet_hashtags/3","tweet_hashtags/4","tweet_hashtags/5","tweet_hashtags/6","tweet_hashtags/7","tweet_hashtags/8","tweet_hashtags/9","tweet_hashtags/10","tweet_hashtags/11","tweet_hashtags/12","tweet_hashtags/13","tweet_id","tweet_links/0","tweet_links/1","tweet_links/2","tweet_mentions/0","tweet_mentions/1","url","username"
,"anna",,,,,"@fourrnon",,,,"id","0",,,"Gojek lang:in","0","1","0","Mau ke gondang, jadi biar bill gojek sama krlnya bisa jadi satu gitu","2023-10-30 14:04:00+00:00",,,"https://pbs.twimg.com/profile_images/1624657058447634433/3x4IkW6w_400x400.jpg",,,,,,,,,,,,,,,"1718992382707048628",,,,,,"https://twitter.com/sachisoon/status/1718992382707048628","@sachisoon"
,"cays//voucher gojek gratis di bio✨","https://pbs.twimg.com/media/F9sWBQ5aAAAwvS3.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","capek bgt gapernah dibujuk, giiliran main sm temen dia sangat fun :(","2023-10-30 14:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1682710755664351232/JQy7Js3D_400x400.jpg",,,,,,,,,,,,,,,"1718991896159387648",,,,,,"https://twitter.com/moonverest/status/1718991896159387648","@moonverest"
,"Tanyarlfes","https://pbs.twimg.com/media/F9pryy7bsAAZ5qu.jpg?format=jpg&name=medium",,,,,,,,"id","9305",,,"Gojek lang:in","54","70","2767","💚 emang ciri2 manusia ga tau diri, udah dikasih tumpangan malah ngelunjak luuu","2023-10-30 01:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1610613801526890500/aBOa83uV_400x400.jpg",,,,,,,,,,,,,,,"1718804731773268048",,,,,,"https://twitter.com/tanyarlfes/status/1718804731773268048","@tanyarlfes"
,"AsepGojek",,,,,"@ganjarpranowo",,,,"id","1",,,"Gojek lang:in","0","1","0","Syaa selalu yakin semua yg jadi calon capres adalah kawan , walau sedang bertarung , dan kita harus jaga dan sayangi semuanya pilihan ada di hati nurani masing"" yg terpilih adalah yg terbaik semoga pesta ini pesta yg jurdil , dari babang gojek yg lagi anyep","2023-10-30 14:05:00+00:00",,,"https://pbs.twimg.com/profile_images/1715143439573225472/o3Zu0wMR_400x400.jpg",,,,,,,,,,,,,,,"1718992538445705463",,,,,,"https://twitter.com/GPaytrend/status/1718992538445705463","@GPaytrend"
,"Kip",,,,,"@Rosesgracee",,,,"id","0",,,"Gojek lang:in","0","0","0","biasanya klo promo grab satu dapet dapet semua, engga kayak gojek yg per akun promonya","2023-10-30 14:02:00+00:00",,,"https://pbs.twimg.com/profile_images/1690746535154417664/30l2ijys_400x400.jpg",,,,,,,,,,,,,,,"1718991672384860179",,,,,,"https://twitter.com/kipaiii/status/1718991672384860179","@kipaiii"
,"tharaphya",,,,,"@tanyarlfes",,,,"id","0",,,"Gojek lang:in","0","0","0","Kan pemakain tiap product make up harus dikasih jeda yak, ya minimal 1 menitan lah per product. Intinya nunggu make up gue nge set dulu anjir, kalo gsbr duluan aja ntar gue susul pake gojek 😌","2023-10-30 14:04:00+00:00",,,"https://pbs.twimg.com/profile_images/1717401506021089280/W_m9LD59_400x400.jpg",,,,,,,,,,,,,,,"1718992377199964651",,,,,,"https://twitter.com/yoxrliz/status/1718992377199964651","@yoxrliz"
,"dism21121",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Sampai di St Gambir solat dulu istirahat bentar trus hampir jam 5 naik busway sampai halte Transajakarta Kota, lanjut naik gojek YA ALLAH mau mati rasanya 😭 di Jakut kan lawannya truk kargo gedhe2, sepanjang perjalanan tereak2 gw istighfar 😭","2023-10-30 14:00:00+00:00",,,"https://pbs.twimg.com/profile_images/1438283764636037120/OJvFDXkm_400x400.jpg",,,,,,,,,,,,,,,"1718991265696825815",,,,,,"https://twitter.com/dism21121/status/1718991265696825815","@dism21121"
,"nuy",,,,,"@SUNDA_FESS",,,,"id","0",,,"Gojek lang:in","0","0","0","btww yang suka kemana-mana pake gojek
aku punya kode voucher yang bisa kalian pake buat goride gocar gofood

kode vc GOJEKNURUL 
cepet2an klaim sebelum kehabisan","2023-10-30 14:02:00+00:00",,,"https://pbs.twimg.com/profile_images/1707357503443623936/xnZhrhvN_400x400.jpg",,,,,,,,,,,,,,,"1718991691393515829",,,,,,"https://twitter.com/boynextd00rgirl/status/1718991691393515829","@boynextd00rgirl"
,"⛅",,,,,,,,,"id","2",,,"Gojek lang:in","0","1","0","3 kejadian bjrot dalam kurun sejam kurang
- kunci gue ilang
- celana gue ketemplok kecoa di gojek
- cisitu mati lampu (sebentar doang si)","2023-10-30 13:59:00+00:00",,,"https://pbs.twimg.com/profile_images/1411246133016285188/N03-rC3W_400x400.jpg",,,,,,,,,,,,,,,"1718990899752157579",,,,,,"https://twitter.com/tamanobor/status/1718990899752157579","@tamanobor"
,"tekotokok",,,,,"@Soobatreceh",,,,"id","0",,,"Gojek lang:in","0","0","0","paling bener emang jadi gojek","2023-10-30 13:59:00+00:00",,,"https://pbs.twimg.com/profile_images/1684136628191899648/Q_ggEDfc_400x400.jpg",,,,,,,,,,,,,,,"1718991022355894450",,,,,,"https://twitter.com/tekotokok94021/status/1718991022355894450","@tekotokok94021"
,"massage therapist👨",,,,,"@massiyann",,,,"id","0",,,"Gojek lang:in","0","0","0","aku pernah gini dia ngak suka sama ak sampe. ekspresinya dr bicara kelihatan gak suka sama aku. soalnya dia udah keren keren pake sepatu trus pake sendal tapi aku berbaik hati tak ongkosin pulang naik gojek 🤭😅😅😅 ya gitulah cari yg sempurna gak ada habisnya","2023-10-30 13:48:00+00:00",,,"https://pbs.twimg.com/profile_images/1663826339093446656/y-b62aLy_400x400.jpg",,,,,,,,,,,,,,,"1718988256887595020",,,,,,"https://twitter.com/mssage23/status/1718988256887595020","@mssage23"
,"pakde_gojek",,,,,"@risplanggg",,,,"id","0",,,"Gojek lang:in","0","0","0","Gambar ke 2 pasti terinspirasi persahabatan Decull dengan @thejurgenholic","2023-10-30 13:56:00+00:00",,,"https://pbs.twimg.com/profile_images/1512068995427360778/uNQLsJbn_400x400.jpg",,,,,,,,,,,,,,,"1718990269679554979",,,,"thejurgenholic",,"https://twitter.com/pakde_lukm4n/status/1718990269679554979","@pakde_lukm4n"
,"Perospero",,,,,"@txtdaribandung",,,,"id","0",,,"Gojek lang:in","0","1","0","Husein atuh. Bisa naik gojek turun depan pintu bandara","2023-10-30 13:47:00+00:00",,,"https://pbs.twimg.com/profile_images/1514851377130110976/k_SFt1Ey_400x400.jpg",,,,,,,,,,,,,,,"1718988008668741654",,,,,,"https://twitter.com/zavirza/status/1718988008668741654","@zavirza"
,"yan","https://pbs.twimg.com/media/F9sEzF_aUAAMwje.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9sEzWabsAAUmoE.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9sEzjMaoAANDQJ.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9sEztsbQAAWBhj.jpg?format=jpg&name=medium",,,,,"id","0",,,"Gojek lang:in","0","3","0","ya Allah deket ini cuma 30k naik gojek","2023-10-30 13:47:00+00:00",,,"https://pbs.twimg.com/profile_images/1668651636422483969/x_S5z0Nv_400x400.jpg",,,,,,,,,,,,,,,"1718988057150464398",,,,,,"https://twitter.com/jjeyissi/status/1718988057150464398","@jjeyissi"
,"ëin｡⁠*ﾟ",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","tmi, hari ini rating nya 9/10. hrs nya 10/10 cm betmut grgr geografi jadi kurang 1. pdhl dri pagi udh goodmood bjil, mulai berangkat sekolah dianterin paps, pulang nayek gojek, lalu tdr sampe jam 6 lalu skrg si guel lagi minum bandrek🥰","2023-10-30 13:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1717176689971867648/jIm6053w_400x400.jpg",,,,,,,,,,,,,,,"1718990051168903531",,,,,,"https://twitter.com/zinoyoun/status/1718990051168903531","@zinoyoun"
,"☆ dm ke @winteriested yaa","https://pbs.twimg.com/media/F9r13XtaMAAVSdy.jpg?format=jpg&name=medium",,,,,,,,"nl","1",,,"Gojek lang:in","1","1","1","wts voc voucher gojek goride pot 5k fee 500p ajaa, all dom bisa cek dulu yukkk #zonauang","2023-10-30 11:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1701625345403924480/yN0KjHcQ_400x400.jpg","#zonauang",,,,,,,,,,,,,,"1718956542010286539",,,,,,"https://twitter.com/rollinshock/status/1718956542010286539","@rollinshock"
,"kenᵈᵒᵗ",,,,,"@chickexn",,,,"id","0",,,"Gojek lang:in","0","1","0","rilet kontil anjying, ya elo bonceng serah elu mau nemenin apa kaga, balik pake gojek jg serah elo","2023-10-30 13:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1714569959584694272/BLJSgjEV_400x400.jpg",,,,,,,,,,,,,,,"1718985862002929963",,,,,,"https://twitter.com/leonpridae/status/1718985862002929963","@leonpridae"
,"AyMelPa","https://pbs.twimg.com/media/F9sPl-IbIAAElxl.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9sPl-IaQAAYLe0.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9sPl-Ib0AA2fAU.jpg?format=jpg&name=medium",,,,,,"id","0",,,"Gojek lang:in","0","1","0","Min saya ditanggal 27/10/2023 baru beli paket akrab dari apk gojek tetapi paketnya kok tidak bisa digunakan dan tidak bisa menambahkan anggota ya? Mohon segera dibantu dong. Masa saya begitu beli langsung tidak bisa dipakai padahal transaksi sudah berhasil.

 #YukChatMayaAja","2023-10-30 13:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1546745849316659201/OCA-RL4V_400x400.jpg","#YukChatMayaAja",,,,,,,,,,,,,,"1718985439279972442",,,,,,"https://twitter.com/aymelpa/status/1718985439279972442","@aymelpa"
,"sora @ 山崎選手一生推す","https://pbs.twimg.com/media/F9docuJXMAAYvQi.jpg?format=jpg&name=medium",,,,,,,,"lt","0",,,"Gojek lang:in","0","0","0","GOJEK MANA @gojekindonesia AYO DONK KIRIMIN BEKALNYA ELMO","2023-10-30 13:40:00+00:00",,,"https://pbs.twimg.com/profile_images/1701983630254587904/VOym61kf_400x400.jpg",,,,,,,,,,,,,,,"1718986123442327892",,,,"gojekindonesia",,"https://twitter.com/sorairohibi_/status/1718986123442327892","@sorairohibi_"
,"My name ✊🏻","https://pbs.twimg.com/media/F9sPQ_rboAAqZRN.jpg?format=jpg&name=medium",,,,"@Henyonggg","@convomfs",,,"id","0",,,"Gojek lang:in","0","0","0","Pdhl udh ngurangin gofood dan gojek buat ke kampus, itu gojek bnyak bgt bulan ini soalnya balik kampung sama anter temen ke bandara😔","2023-10-30 13:33:00+00:00",,,"https://pbs.twimg.com/profile_images/1719107416829382656/XQt-3XE1_400x400.jpg",,,,,,,,,,,,,,,"1718984469967954086",,,,,,"https://twitter.com/Henyonggg/status/1718984469967954086","@Henyonggg"
,"SeinKananBelokKiri",,,,,"@dllmtttt","@jaejaect","@enyieForger","@txtdrkuliner","hr","0",,,"Gojek lang:in","0","0","0","gak pake apk gojek kak 😂😂","2023-10-30 13:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1454099448162750468/15ggOp-K_400x400.jpg",,,,,,,,,,,,,,,"1718986673735057634",,,,,,"https://twitter.com/PilahPilihPilah/status/1718986673735057634","@PilahPilihPilah"
,"୨♡୧ ndy",,,,,"@ciaizena",,,,"id","0",,,"Gojek lang:in","0","1","0","iyaa bjir, tp sering dikatain org kaya gegara naik gojek sm grab mulu😨","2023-10-30 13:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1715577379169685504/iowEkvxL_400x400.jpg",,,,,,,,,,,,,,,"1718985981301498086",,,,,,"https://twitter.com/floow3rryy/status/1718985981301498086","@floow3rryy"
,"Gojek°lintasdimensi🚀",,,,,"@graccesh","@kochengfs",,,"sw","0",,,"Gojek lang:in","0","0","0","biji nya itu lohh","2023-10-30 13:45:00+00:00",,,"https://pbs.twimg.com/profile_images/1540882896697032704/YAKL7hAG_400x400.jpg",,,,,,,,,,,,,,,"1718987526348984331",,,,,,"https://twitter.com/haileycoptel/status/1718987526348984331","@haileycoptel"
,"kei, lagi uts.",,,,,,,,,"id","8",,,"Gojek lang:in","0","0","0","emang udah waktunya kita kalau gojek ayam gepuk pak gembus aja gausah mekdi mekdi","2023-10-30 13:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1713583341474287616/Pga1tzfU_400x400.jpg",,,,,,,,,,,,,,,"1718985970685784528",,,,,,"https://twitter.com/beelzkei/status/1718985970685784528","@beelzkei"
,"ksm's gf",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","bakal kangen searching jadwal tayangnya di google:( terus langsung nyusun duid cukup apa ngga 😭☝🏻naik gojek tujuan btc 💃🏻 nyampe btc langsung gas ke bioskop asbhzhs","2023-10-30 13:43:00+00:00",,,"https://pbs.twimg.com/profile_images/1712638209463906304/9grZaNOA_400x400.jpg",,,,,,,,,,,,,,,"1718987006402081001",,,,,,"https://twitter.com/hujandanhalu/status/1718987006402081001","@hujandanhalu"
,"portalyogya.com",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","22 kode promo Gojek ini memberikan diskon spesial di akhir bulan, per 31 Oktober 2023, untuk berbagai kebutuhan Anda.

#portalyogya #Gojek
portalyogya.com/ekonomi/2081…","2023-10-30 13:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1446105117342638086/7QTSb2MU_400x400.jpg","#portalyogya","#Gojek",,,,,,,,,,,,,"1718986085160894650","https://www.portalyogya.com/ekonomi/20810688055/22-kode-promo-gojek-per-31-oktober-2023-potongan-harga-akhir-bulan-untuk-berbagai-kebutuhan-anda",,,,,"https://twitter.com/portalyogya/status/1718986085160894650","@portalyogya"
,"Roe✮ lagi limit",,,,,"@azerivee",,,,"id","0",,,"Gojek lang:in","0","1","0","Gue jaket ijo, yang ada tulisannya gojek.","2023-10-30 13:31:00+00:00",,,"https://pbs.twimg.com/profile_images/1718521953999593472/xi02rO0O_400x400.jpg",,,,,,,,,,,,,,,"1718984050990514251",,,,,,"https://twitter.com/catowwooo/status/1718984050990514251","@catowwooo"
,"el",,,,,,,,,"id","0",,,"Gojek lang:in","0","2","0","btw td pagi ada guru yg minjem duitku buat bayar gojek. trs masa aku musti nagih ke guru😭","2023-10-30 13:26:00+00:00",,,"https://pbs.twimg.com/profile_images/1707367128561815553/px0mPfNw_400x400.jpg",,,,,,,,,,,,,,,"1718982700298830062",,,,,,"https://twitter.com/elskidip/status/1718982700298830062","@elskidip"
,"Ocik",,,,,"@tanyakanrl",,,,"hr","0",,,"Gojek lang:in","0","0","0","Wa
X
Gojek","2023-10-30 13:24:00+00:00",,,"https://pbs.twimg.com/profile_images/1718088766743859200/qKMffDC8_400x400.jpg",,,,,,,,,,,,,,,"1718982162622591422",,,,,,"https://twitter.com/yossioccy/status/1718982162622591422","@yossioccy"
,"poox.","https://pbs.twimg.com/media/F9sO0B7aEAA62hz.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","2","0","baru pulang ttd offering dari bandung. pulang kemaleman karena muter-muter dulu. terus katanya pas nyampe jakarta takut ga dapet gojek karena kemaleman. endingnha minta dijemput. si manjaa🙃","2023-10-30 13:31:00+00:00",,,"https://pbs.twimg.com/profile_images/1650287882538749952/Ukk6IhzF_400x400.jpg",,,,,,,,,,,,,,,"1718983978785595545",,,,,,"https://twitter.com/popoox17/status/1718983978785595545","@popoox17"
,"☆. aca",,,,,"@DraftAnakUnpad",,,,"id","1",,,"Gojek lang:in","0","1","0","sgt umum tanpa gojek lukh naik angkot nangor-cileunyi, terus nyambung ke angkot cibiru turun bunderan then naik angkot ijo 10k nyampe kiara artha lu liat aja di gmaps dah sgt ekonomis 💪","2023-10-30 13:25:00+00:00",,,"https://pbs.twimg.com/profile_images/1718975918805557248/7BkcHMiD_400x400.png",,,,,,,,,,,,,,,"1718982557088518481",,,,,,"https://twitter.com/portgasunpad/status/1718982557088518481","@portgasunpad"
,"alesha","https://pbs.twimg.com/media/F9pq5WYbYAA-p6N.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","tapi pls di gojek mahal beut?? 😭🥹🥲🥲","2023-10-30 13:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1675713328369500161/mr3Zls6z_400x400.jpg",,,,,,,,,,,,,,,"1718981749982830753",,,,,,"https://twitter.com/cicalesha/status/1718981749982830753","@cicalesha"
,"Nino Tjan",,,,,"@Tietin_Tince",,,,"id","1",,,"Gojek lang:in","0","1","0","Wkkwkqk lha iya org dah malem bukannya tidur malah panggilin driver gojek😝😝🤣🤣
Kebalik apanya??bajunya?🤣🤣","2023-10-30 13:19:00+00:00",,,"https://pbs.twimg.com/profile_images/1658818790757654528/KSpn-rTO_400x400.jpg",,,,,,,,,,,,,,,"1718981038297456743",,,,,,"https://twitter.com/Nino_tjan/status/1718981038297456743","@Nino_tjan"
,"ciii",,,,,"@DraftAnakUnpad",,,,"id","0",,,"Gojek lang:in","0","0","0","damri dlu tar turun di jalan ahmad yani trus sisanya naek gojek paling","2023-10-30 13:19:00+00:00",,,"https://pbs.twimg.com/profile_images/1718604527354662912/dxvbhnkD_400x400.jpg",,,,,,,,,,,,,,,"1718980880973312424",,,,,,"https://twitter.com/cidm04/status/1718980880973312424","@cidm04"
,"Heri",,,,,"@adearmando61",,,,"hr","0",,,"Gojek lang:in","0","0","0","Kirim aja pake gojek","2023-10-30 13:07:00+00:00",,,"https://pbs.twimg.com/profile_images/1306230489276018689/bp_IQTh5_400x400.jpg",,,,,,,,,,,,,,,"1718978009653510195",,,,,,"https://twitter.com/Herianto_K/status/1718978009653510195","@Herianto_K"
,"exy",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","malem ini naik gojek random bgt dapet driver sedaerah samaku terus seangkatan juga lol","2023-10-30 13:14:00+00:00",,,"https://pbs.twimg.com/profile_images/1696476270035656704/cKEhtcFk_400x400.jpg",,,,,,,,,,,,,,,"1718979688071315677",,,,,,"https://twitter.com/taertan/status/1718979688071315677","@taertan"
,"webe","https://pbs.twimg.com/media/F9sKNbpaMAEKu82.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","buat temen kalo di gojek atau di busway cenah 😭","2023-10-30 13:11:00+00:00",,,"https://pbs.twimg.com/profile_images/1709701421854334977/kwmApmhH_400x400.jpg",,,,,,,,,,,,,,,"1718978916315271642",,,,,,"https://twitter.com/homagge/status/1718978916315271642","@homagge"
,"yuri",,,,,"@willsarana",,,,"id","0",,,"Gojek lang:in","0","0","0","4.makanan ini blm dibayar gojek masih didepan.","2023-10-30 13:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1695291761424556032/iTM3Rea4_400x400.jpg",,,,,,,,,,,,,,,"1718980717319963128",,,,,,"https://twitter.com/yuri2063020/status/1718980717319963128","@yuri2063020"
,"ikusan CF17 K-08",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","kata ibu gaboleh halloween pake kostum rompi BNN, rompi tahanan KPK, seragam spbu, dan jaket gojek","2023-10-30 13:20:00+00:00",,,"https://pbs.twimg.com/profile_images/1685848473571323904/oJL2TjLo_400x400.jpg",,,,,,,,,,,,,,,"1718981300521181421",,,,,,"https://twitter.com/ikuyoikusan/status/1718981300521181421","@ikuyoikusan"
,"driver gojek",,,,,"@KucengTerbanggg",,,,"tl","0",,,"Gojek lang:in","0","0","0","Paling gak bisa bikin konten abis nikah","2023-10-30 13:19:00+00:00",,,"https://pbs.twimg.com/profile_images/1400698296109211648/uFfQRqiE_400x400.jpg",,,,,,,,,,,,,,,"1718981033755062666",,,,,,"https://twitter.com/GojekMilangKori/status/1718981033755062666","@GojekMilangKori"
,"Rudy Jatmiko",,,,,"@gojekindonesia",,,,"id","1",,,"Gojek lang:in","0","0","0","Ini gojek dan gopay  kalo di dm nggak ada respon tapi ntar kalo saya dah teriak teriak di komen baru minta dm. Apa harus mention @OJKRI biar tahu kalau cs gojek dan gopay nggak responsif?","2023-10-30 13:09:00+00:00",,,"https://pbs.twimg.com/profile_images/1260878485062479873/RIrbdXOW_400x400.jpg",,,,,,,,,,,,,,,"1718978517352988732",,,,"OJKRI",,"https://twitter.com/geerje/status/1718978517352988732","@geerje"
,"toph 🪨",,,,,,,,,"id","6",,,"Gojek lang:in","0","2","0","*me, naik gojek*
*my keys, di grabexpress*
kita balapan","2023-10-30 13:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1698007549520625664/geW0d6Pp_400x400.jpg",,,,,,,,,,,,,,,"1718976959466926323",,,,,,"https://twitter.com/chrisotto_/status/1718976959466926323","@chrisotto_"
,"ex",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","gosat juga lucu menurutku DULU PERTAMA KALI BACA GOSAT KEK APA YA GOSAT SIAPANYA GOJEK GOJO INDOSAT","2023-10-30 13:06:00+00:00",,,"https://pbs.twimg.com/profile_images/1718256503420051456/GxAbecjr_400x400.jpg",,,,,,,,,,,,,,,"1718977713208467666",,,,,,"https://twitter.com/zisagi/status/1718977713208467666","@zisagi"
,"Leonnov Soedibjo",,,,,,,,,"id","6",,,"Gojek lang:in","0","2","0","Manja berkedok pendewasaan diri adalah ngantor mon-fri naik gojek pesennya yg goride comfort berdalih “i deserved this”…","2023-10-30 13:21:00+00:00",,,"https://pbs.twimg.com/profile_images/1710560949126705152/mTE6NaHj_400x400.jpg",,,,,,,,,,,,,,,"1718981450547282385",,,,,,"https://twitter.com/llllleonnov/status/1718981450547282385","@llllleonnov"
,"aca ☆",,,,,"@palettl",,,,"hr","0",,,"Gojek lang:in","0","1","0","gojek","2023-10-30 13:20:00+00:00",,,"https://pbs.twimg.com/profile_images/1718995750435348480/U630c24I_400x400.jpg",,,,,,,,,,,,,,,"1718981091410010395",,,,,,"https://twitter.com/jqjanan/status/1718981091410010395","@jqjanan"
,"makurimi",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Minusnya cuma transport aja sih, dari stasiun ke kantor cuma bisa diakses pake gojek (atau jalan kaki 20-30 menit)","2023-10-30 13:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1711807613518987264/4G3sKi49_400x400.jpg",,,,,,,,,,,,,,,"1718976808794915306",,,,,,"https://twitter.com/makurimidesu/status/1718976808794915306","@makurimidesu"
,"jeje slebew",,,,,,,,,"tl","0",,,"Gojek lang:in","0","0","0","rasa ingin nyender sm abang gojek, alias ngantukbbgt pls tolong gue","2023-10-30 13:07:00+00:00",,,"https://pbs.twimg.com/profile_images/1716129928184516608/WFokt7RE_400x400.jpg",,,,,,,,,,,,,,,"1718977896461848691",,,,,,"https://twitter.com/frankindisguise/status/1718977896461848691","@frankindisguise"
,"megu","https://pbs.twimg.com/media/F9sH4fxa4AE1T0F.jpg?format=jpg&name=medium",,,,"@bucinyangwibu",,,,"hr","0",,,"Gojek lang:in","0","1","0","Iyh gx lyke mending naik gojek","2023-10-30 13:01:00+00:00",,,"https://pbs.twimg.com/profile_images/1716305644276645888/_q451NmY_400x400.jpg",,,,,,,,,,,,,,,"1718976358909407667",,,,,,"https://twitter.com/megujinya/status/1718976358909407667","@megujinya"
